      time     memory       swap
1493877356     518324          0
1493877357     518280          0
1493877358     518416          0
1493877359     518400          0
1493877360     518684          0
1493877361     518952          0
1493877362     518796          0
1493877363     518920          0
1493877364     518420          0
1493877365     518536          0
1493877366     518628          0
1493877367     518504          0
1493877368     518844          0
1493877369     518556          0
1493877370     518524          0
1493877371     518804          0
1493877372     518616          0
1493877373     518616          0
1493877374     518396          0
1493877375     518740          0
1493877376     518400          0
1493877377     517936          0
1493877378     518400          0
1493877379     518396          0
1493877380     518432          0
1493877381     518712          0
1493877382     518476          0
1493877383     518368          0
1493877384     518460          0
1493877385     518644          0
1493877386     518680          0
1493877387     518648          0
1493877388     518880          0
1493877389     518896          0
1493877390     518520          0
1493877391     518848          0
1493877392     518692          0
1493877393     518552          0
1493877394     518800          0
1493877395     518104          0
1493877396     518152          0
1493877397     518040          0
1493877398     517700          0
1493877399     518024          0
1493877400     518136          0
1493877401     518320          0
1493877402     518148          0
1493877403     517864          0
1493877404     517668          0
1493877405     518272          0
1493877406     518164          0
1493877407     518008          0
1493877408     518380          0
1493877409     518316          0
1493877410     517804          0
1493877411     518304          0
1493877412     518020          0
1493877413     518180          0
1493877414     518024          0
1493877415     518056          0
1493877416     518116          0
1493877417     518504          0
1493877418     518456          0
1493877419     518268          0
1493877420     518272          0
1493877421     518240          0
1493877422     518332          0
1493877423     518660          0
1493877424     519032          0
1493877425     518344          0
1493877426     518192          0
1493877427     518716          0
1493877428     518516          0
1493877429     518236          0
1493877430     518188          0
1493877431     517968          0
1493877432     518004          0
1493877433     518572          0
1493877434     518468          0
1493877435     518160          0
1493877436     518500          0
1493877438     517896          0
1493877439     518160          0
1493877440     518048          0
1493877441     517956          0
1493877442     518204          0
1493877443     517784          0
1493877444     517896          0
1493877445     518220          0
1493877446     518436          0
1493877447     517956          0
1493877448     518100          0
1493877449     518564          0
1493877450     518564          0
1493877451     518344          0
1493877452     518156          0
1493877453     517832          0
1493877454     518484          0
1493877455     518420          0
1493877456     518112          0
1493877457     518392          0
1493877458     518064          0
1493877459     518048          0
1493877460     518500          0
1493877461     518388          0
1493877462     518064          0
1493877463     518140          0
1493877464     518576          0
1493877465     518152          0
1493877466     518244          0
1493877467     518040          0
1493877468     517668          0
1493877469     517840          0
1493877470     518136          0
1493877471     518200          0
1493877472     518492          0
1493877473     518384          0
1493877474     518464          0
1493877475     518544          0
1493877476     518360          0
1493877477     518080          0
1493877478     518388          0
1493877479     518140          0
1493877480     518420          0
1493877481     518044          0
1493877482     517624          0
1493877483     517844          0
1493877484     518448          0
1493877485     518188          0
1493877486     518128          0
1493877487     518204          0
1493877488     518748          0
1493877489     518172          0
1493877490     518484          0
1493877491     518404          0
1493877492     518436          0
1493877493     518388          0
1493877494     518448          0
1493877495     518448          0
1493877496     518960          0
1493877497     518852          0
1493877498     518244          0
1493877499     518384          0
1493877500     518120          0
1493877501     518028          0
1493877502     517780          0
1493877503     518292          0
1493877504     518292          0
1493877505     518448          0
1493877506     518200          0
1493877507     518432          0
1493877508     518352          0
1493877509     518060          0
1493877510     518168          0
1493877511     518060          0
1493877512     518076          0
1493877513     518448          0
1493877514     518260          0
1493877515     517828          0
1493877516     517736          0
1493877517     517860          0
1493877518     518232          0
1493877519     518432          0
1493877520     518728          0
1493877521     518264          0
1493877522     518636          0
1493877523     518636          0
1493877524     518248          0
1493877525     518636          0
1493877526     518512          0
1493877527     518620          0
1493877528     518400          0
1493877529     518664          0
1493877530     518060          0
1493877531     517936          0
1493877532     518168          0
1493877533     518028          0
1493877534     517780          0
1493877535     517456          0
1493877536     517796          0
1493877537     518152          0
1493877538     518168          0
1493877539     518168          0
1493877540     518572          0
1493877541     518572          0
1493877542     518432          0
1493877543     518572          0
1493877544     518588          0
1493877545     517936          0
1493877546     518572          0
1493877547     517964          0
1493877548     518168          0
1493877549     518448          0
1493877550     518432          0
1493877551     517936          0
1493877552     518480          0
1493877553     518464          0
1493877554     517980          0
1493877555     517840          0
1493877556     517764          0
1493877557     517500          0
1493877558     518088          0
1493877559     518260          0
1493877560     518508          0
1493877561     518276          0
1493877563     517780          0
1493877564     518044          0
1493877565     518664          0
1493877566     518352          0
1493877567     518352          0
1493877568     518600          0
1493877569     517808          0
1493877570     517932          0
1493877571     517916          0
1493877572     518360          0
1493877573     518280          0
1493877574     518236          0
1493877575     517972          0
1493877576     518032          0
1493877577     517908          0
1493877578     517844          0
1493877579     518172          0
1493877580     518096          0
1493877581     517768          0
1493877582     518452          0
1493877583     518080          0
1493877584     518064          0
1493877585     518204          0
1493877586     517832          0
1493877587     518296          0
1493877588     518420          0
1493877589     518016          0
1493877590     518248          0
1493877591     518792          0
1493877592     518248          0
1493877593     518248          0
1493877594     518216          0
1493877595     518544          0
1493877596     518496          0
1493877597     518544          0
1493877598     518728          0
1493877599     518804          0
1493877600     518512          0
1493877601     522540          0
1493877602     517788          0
1493877603     518352          0
1493877604     518180          0
1493877605     518228          0
1493877606     518104          0
1493877607     518192          0
1493877608     517960          0
1493877609     517976          0
1493877610     518208          0
1493877611     518132          0
1493877612     518380          0
1493877613     518752          0
1493877614     518616          0
1493877615     518040          0
1493877616     518628          0
1493877617     518164          0
1493877618     518536          0
1493877619     518444          0
1493877620     518072          0
1493877621     518428          0
1493877622     518240          0
1493877623     518056          0
1493877624     518076          0
1493877625     518324          0
1493877626     518228          0
1493877627     517932          0
1493877628     518352          0
1493877629     517824          0
1493877630     518260          0
1493877631     517888          0
1493877632     517840          0
1493877633     518104          0
1493877634     518228          0
1493877635     518756          0
1493877636     518804          0
1493877637     518724          0
1493877638     517840          0
1493877639     518228          0
1493877640     518756          0
1493877641     518352          0
1493877642     518616          0
1493877643     518632          0
1493877644     518592          0
1493877645     518452          0
1493877646     518560          0
1493877647     518216          0
1493877648     518528          0
1493877649     518188          0
1493877650     518388          0
1493877651     518124          0
1493877652     517968          0
1493877653     518232          0
1493877654     518324          0
1493877655     518108          0
1493877656     517968          0
1493877657     517968          0
1493877658     518356          0
1493877659     518108          0
1493877660     518204          0
1493877661     517612          0
1493877662     518200          0
1493877663     518324          0
1493877664     518136          0
1493877665     518356          0
1493877666     518228          0
1493877667     518104          0
1493877668     517932          0
1493877669     518476          0
1493877670     518632          0
1493877671     518368          0
1493877672     518300          0
1493877673     518628          0
1493877674     518812          0
1493877675     518720          0
1493877676     518720          0
1493877677     518500          0
1493877678     518472          0
1493877679     518512          0
1493877680     518496          0
1493877681     518604          0
1493877682     518264          0
1493877683     518048          0
1493877684     518560          0
1493877685     518560          0
1493877686     518296          0
1493877687     518404          0
1493877688     518512          0
1493877689     518636          0
1493877690     518496          0
1493877692     518080          0
1493877693     518948          0
1493877694     519148          0
1493877695     518168          0
1493877696     518868          0
1493877697     518324          0
1493877698     518400          0
1493877699     518432          0
1493877700     517952          0
1493877701     518076          0
1493877702     517828          0
1493877703     518416          0
1493877704     518476          0
1493877705     518368          0
1493877706     518012          0
1493877707     518136          0
1493877708     518088          0
1493877709     518120          0
1493877710     517996          0
1493877711     518168          0
1493877712     517964          0
1493877713     518228          0
1493877714     518044          0
1493877715     517784          0
1493877716     517956          0
1493877717     518328          0
1493877718     518000          0
1493877719     517660          0
1493877720     517956          0
1493877721     517800          0
1493877722     517892          0
1493877723     517940          0
1493877724     518080          0
1493877725     518112          0
1493877726     517848          0
1493877727     518608          0
1493877728     518220          0
1493877729     518032          0
1493877730     517848          0
1493877731     518112          0
1493877732     518252          0
1493877733     518020          0
1493877734     518172          0
1493877735     518096          0
1493877736     518112          0
1493877737     518280          0
1493877738     518360          0
1493877739     518608          0
1493877740     518156          0
1493877741     517616          0
1493877742     517908          0
1493877743     518296          0
1493877744     517800          0
1493877745     517832          0
1493877746     517924          0
1493877747     517924          0
1493877748     518048          0
1493877749     518232          0
1493877750     517876          0
1493877751     517972          0
1493877752     517800          0
1493877753     518044          0
1493877754     518000          0
1493877755     518388          0
1493877756     518232          0
1493877757     518388          0
1493877758     518572          0
1493877759     518152          0
1493877760     518184          0
1493877761     517984          0
1493877762     518356          0
1493877763     518232          0
1493877764     517860          0
1493877765     518308          0
1493877766     518480          0
1493877767     518232          0
1493877768     518216          0
1493877769     518480          0
1493877770     518152          0
1493877771     518512          0
1493877772     518124          0
1493877773     518248          0
1493877774     518760          0
1493877775     518512          0
1493877776     518156          0
1493877777     518312          0
1493877778     518124          0
1493877779     518108          0
1493877780     518048          0
1493877781     517984          0
1493877782     518296          0
1493877783     518372          0
1493877784     518172          0
1493877785     518208          0
1493877786     518284          0
1493877787     518208          0
1493877788     517820          0
1493877789     518100          0
1493877790     517928          0
1493877791     518160          0
1493877792     518160          0
1493877793     518332          0
1493877794     518440          0
1493877795     518440          0
1493877796     518084          0
1493877797     518084          0
1493877798     518456          0
1493877799     518208          0
1493877800     518284          0
1493877801     517956          0
1493877802     518052          0
1493877803     518128          0
1493877804     518004          0
1493877805     518268          0
1493877806     518284          0
1493877807     518516          0
1493877808     518128          0
1493877809     518268          0
1493877810     518096          0
1493877811     518144          0
1493877812     518176          0
1493877813     518176          0
1493877814     517928          0
1493877815     518736          0
1493877816     518580          0
1493877818     517988          0
1493877819     517788          0
1493877820     518176          0
1493877821     518052          0
1493877822     518404          0
1493877823     518452          0
1493877824     518080          0
1493877825     518516          0
1493877826     518220          0
1493877827     518264          0
1493877828     518512          0
1493877829     518048          0
1493877830     518280          0
1493877831     518512          0
1493877832     518296          0
1493877833     518296          0
1493877834     518576          0
1493877835     518312          0
1493877836     518064          0
1493877837     518204          0
1493877838     517752          0
1493877839     518360          0
1493877840     518344          0
1493877841     518204          0
1493877842     518312          0
1493877843     518452          0
1493877844     518484          0
1493877845     518444          0
1493877846     518428          0
1493877847     518616          0
1493877848     518120          0
1493877849     518212          0
1493877850     518152          0
1493877851     518260          0
1493877852     517980          0
1493877853     518044          0
1493877854     518200          0
1493877855     517812          0
1493877856     518184          0
1493877857     517996          0
1493877858     518076          0
1493877859     518448          0
1493877860     518464          0
1493877861     518076          0
1493877862     518480          0
1493877863     518496          0
1493877864     517828          0
1493877865     518292          0
1493877866     518496          0
1493877867     518000          0
1493877868     518356          0
1493877869     518496          0
1493877870     517920          0
1493877871     518156          0
1493877872     518216          0
1493877873     518916          0
1493877874     518948          0
1493877875     518704          0
1493877876     518456          0
1493877877     518672          0
1493877878     518828          0
1493877879     518952          0
1493877880     519324          0
1493877881     518704          0
1493877882     518424          0
1493877883     518424          0
1493877884     518664          0
1493877885     518540          0
1493877886     518940          0
1493877887     518756          0
1493877888     518756          0
1493877889     518600          0
1493877890     518352          0
1493877891     518832          0
1493877892     518492          0
1493877893     518632          0
1493877894     518568          0
1493877895     519004          0
1493877896     518152          0
1493877897     518276          0
1493877898     518244          0
1493877899     518012          0
1493877900     518508          0
1493877901     518400          0
1493877902     518260          0
1493877903     517996          0
1493877904     518628          0
1493877905     518456          0
1493877906     518752          0
1493877907     518192          0
1493877908     518380          0
1493877909     518628          0
1493877910     518224          0
1493877911     517776          0
1493877912     518288          0
1493877913     518148          0
1493877914     517560          0
1493877915     517652          0
1493877916     518180          0
1493877917     518476          0
1493877918     518320          0
1493877919     518380          0
1493877920     518116          0
1493877921     518348          0
1493877922     518148          0
1493877923     518504          0
1493877924     518736          0
1493877925     518380          0
1493877926     518660          0
1493877927     518628          0
1493877928     518660          0
1493877929     518732          0
1493877930     518904          0
1493877931     518440          0
1493877932     518984          0
1493877933     518720          0
1493877934     519032          0
1493877935     518688          0
1493877936     518768          0
1493877937     518984          0
1493877938     518924          0
1493877939     519032          0
1493877941     518784          0
1493877942     518376          0
1493877943     518192          0
1493877944     518768          0
1493877945     518904          0
1493877946     518316          0
1493877947     518888          0
1493877948     518564          0
1493877949     518532          0
1493877950     518392          0
1493877951     518268          0
1493877952     518176          0
1493877953     518484          0
1493877954     518656          0
1493877955     518952          0
1493877956     518700          0
1493877957     518484          0
1493877958     518980          0
1493877959     518372          0
1493877960     518440          0
1493877961     518672          0
1493877962     518392          0
1493877963     518456          0
1493877964     518192          0
1493877965     518308          0
1493877966     518588          0
1493877967     518572          0
1493877968     518924          0
1493877969     518176          0
1493877970     518820          0
1493877971     518816          0
1493877972     518568          0
1493877973     517980          0
1493877974     518628          0
1493877975     518464          0
1493877976     518464          0
1493877977     518384          0
1493877978     518540          0
1493877979     518616          0
1493877980     518368          0
1493877981     517936          0
1493877982     518196          0
1493877983     517980          0
1493877984     518556          0
1493877985     518800          0
1493877986     518532          0
1493877987     519080          0
1493877988     519140          0
1493877989     518608          0
1493877990     518320          0
1493877991     518224          0
1493877992     518500          0
1493877993     518068          0
1493877994     518396          0
1493877995     518660          0
1493877996     518212          0
1493877997     518880          0
1493877998     518676          0
1493877999     517944          0
1493878000     518180          0
1493878001     518708          0
1493878002     518536          0
1493878003     518720          0
1493878004     518412          0
1493878005     518364          0
1493878006     519032          0
1493878007     518268          0
1493878008     517992          0
1493878009     518364          0
1493878010     518316          0
1493878011     518208          0
1493878012     518220          0
1493878013     517972          0
1493878014     518536          0
1493878015     518192          0
1493878016     518272          0
1493878017     518368          0
1493878018     518632          0
1493878019     518488          0
1493878020     518584          0
1493878021     518380          0
1493878022     518692          0
1493878023     517944          0
1493878024     518444          0
1493878025     518240          0
1493878026     518540          0
1493878027     518212          0
1493878028     518192          0
1493878029     518008          0
1493878030     518056          0
1493878031     518112          0
1493878032     517996          0
1493878033     518740          0
1493878034     518808          0
1493878035     518216          0
1493878036     518420          0
1493878037     517968          0
1493878038     518032          0
1493878039     518220          0
1493878040     518216          0
1493878041     518296          0
1493878042     518280          0
1493878043     518468          0
1493878044     518372          0
1493878045     517780          0
1493878046     517848          0
1493878047     517892          0
1493878048     517860          0
1493878049     517644          0
1493878050     518220          0
1493878051     518248          0
1493878052     518236          0
1493878053     518464          0
1493878054     518488          0
1493878055     518520          0
1493878056     518564          0
1493878057     518408          0
1493878058     518252          0
1493878059     518548          0
1493878060     518208          0
1493878061     518176          0
1493878062     518084          0
1493878063     518628          0
1493878064     518720          0
1493878065     518316          0
1493878066     518176          0
1493878067     518008          0
1493878069     518424          0
1493878070     518408          0
1493878071     518504          0
1493878072     518520          0
1493878073     518412          0
1493878074     518440          0
1493878075     518268          0
1493878076     518084          0
1493878077     518096          0
1493878078     518360          0
1493878079     523116          0
1493878061     518004          0
1493878062     518080          0
1493878063     518176          0
1493878064     518424          0
1493878065     518284          0
1493878066     518236          0
1493878067     517928          0
1493878068     518424          0
1493878070     518284          0
1493878071     518068          0
1493878072     518332          0
1493878073     518208          0
1493878074     518564          0
1493878075     518612          0
1493878076     517880          0
1493878077     518080          0
1493878078     518096          0
1493878079     521624          0
