      time     memory       swap
1493876050     472964          0
1493876051     473384          0
1493876052     473264          0
1493876053     472936          0
1493876054     473116          0
1493876055     473164          0
1493876056     473236          0
1493876057     473536          0
1493876058     473376          0
1493876059     473556          0
1493876060     473364          0
1493876061     473164          0
1493876062     473396          0
1493876063     472948          0
1493876064     472892          0
1493876065     472808          0
1493876066     473236          0
1493876067     473276          0
1493876068     473364          0
1493876069     473164          0
1493876070     473400          0
1493876071     472908          0
1493876072     473256          0
1493876073     473052          0
1493876074     473408          0
1493876075     473176          0
1493876076     473172          0
1493876077     473204          0
1493876078     472904          0
1493876079     473300          0
1493876080     473144          0
1493876081     473188          0
1493876082     473236          0
1493876083     473044          0
1493876084     472920          0
1493876085     473000          0
1493876086     473396          0
1493876087     472972          0
1493876088     473100          0
1493876089     472632          0
1493876090     473392          0
1493876091     473060          0
1493876092     473220          0
1493876093     473416          0
1493876094     473248          0
1493876095     473264          0
1493876096     472896          0
1493876097     473140          0
1493876098     473232          0
1493876099     473508          0
1493876100     473444          0
1493876101     473392          0
1493876102     473088          0
1493876103     472952          0
1493876104     473604          0
1493876105     472984          0
1493876106     473024          0
1493876107     473704          0
1493876108     473160          0
1493876109     473444          0
1493876110     473784          0
1493876111     473192          0
1493876112     473444          0
1493876113     473848          0
1493876114     473304          0
1493876115     473668          0
1493876116     473248          0
1493876117     473244          0
1493876118     473644          0
1493876119     473324          0
1493876120     473000          0
1493876121     473620          0
1493876122     473344          0
1493876123     473488          0
1493876124     473488          0
1493876125     473544          0
1493876126     473516          0
1493876127     473140          0
1493876128     473440          0
1493876129     473512          0
1493876130     473824          0
1493876131     473452          0
1493876132     473484          0
1493876133     473372          0
1493876134     473408          0
1493876135     473052          0
1493876136     473620          0
1493876137     473612          0
1493876138     473560          0
1493876139     473424          0
1493876140     473576          0
1493876141     473676          0
1493876142     474056          0
1493876143     473480          0
1493876144     473576          0
1493876145     473856          0
1493876146     473284          0
1493876147     473596          0
1493876148     473688          0
1493876149     473180          0
1493876150     473440          0
1493876152     473664          0
1493876153     473220          0
1493876154     473652          0
1493876155     473796          0
1493876156     473364          0
1493876157     473460          0
1493876158     473764          0
1493876159     473584          0
1493876160     473688          0
1493876161     473984          0
1493876162     473488          0
1493876163     473756          0
1493876164     473668          0
1493876165     473416          0
1493876166     473316          0
1493876167     473568          0
1493876168     473608          0
1493876169     473832          0
1493876170     474004          0
1493876171     473556          0
1493876172     474076          0
1493876173     474016          0
1493876174     473784          0
1493876175     474060          0
1493876176     474020          0
1493876177     473536          0
1493876178     473776          0
1493876179     473856          0
1493876180     474040          0
1493876181     473688          0
1493876182     473588          0
1493876183     473684          0
1493876184     473696          0
1493876185     473912          0
1493876186     473528          0
1493876187     473512          0
1493876188     473772          0
1493876189     473696          0
1493876190     473832          0
1493876191     473412          0
1493876192     473488          0
1493876193     473520          0
1493876194     473812          0
1493876195     473916          0
1493876196     473444          0
1493876197     473524          0
1493876198     473772          0
1493876199     473784          0
1493876200     473640          0
1493876201     473872          0
1493876202     473872          0
1493876203     473752          0
1493876204     473956          0
1493876205     473524          0
1493876206     474080          0
1493876207     473928          0
1493876208     473572          0
1493876209     473728          0
1493876210     473908          0
1493876211     474016          0
1493876212     473980          0
1493876213     473696          0
1493876214     474004          0
1493876215     473760          0
1493876216     473520          0
1493876217     473628          0
1493876218     473892          0
1493876219     473704          0
1493876220     473660          0
1493876221     474516          0
1493876222     473788          0
1493876223     473508          0
1493876224     473896          0
1493876225     473568          0
1493876226     473512          0
1493876227     474008          0
1493876228     473888          0
1493876229     473732          0
1493876230     474104          0
1493876231     473968          0
1493876232     473908          0
1493876233     474016          0
1493876234     474048          0
1493876235     473884          0
1493876236     473724          0
1493876237     474532          0
1493876238     474028          0
1493876239     473952          0
1493876240     474016          0
1493876241     474008          0
1493876242     474152          0
1493876243     473816          0
1493876244     474028          0
1493876245     473924          0
1493876246     473996          0
1493876247     474052          0
1493876248     474076          0
1493876249     473932          0
1493876250     474012          0
1493876251     473748          0
1493876252     473596          0
1493876253     474236          0
1493876254     474104          0
1493876255     473864          0
1493876256     473584          0
1493876257     473988          0
1493876258     474116          0
1493876259     474192          0
1493876260     474084          0
1493876261     474004          0
1493876262     474048          0
1493876263     474064          0
1493876264     473736          0
1493876265     474124          0
1493876266     474124          0
1493876267     474008          0
1493876268     474128          0
1493876269     474248          0
1493876270     473732          0
1493876271     473868          0
1493876272     474476          0
1493876273     474524          0
1493876274     474216          0
1493876275     473752          0
1493876276     473976          0
1493876277     473756          0
1493876278     474568          0
1493876279     473680          0
1493876280     474384          0
1493876282     474148          0
1493876283     474616          0
1493876284     473804          0
1493876285     474244          0
1493876286     474412          0
1493876287     474504          0
1493876288     474068          0
1493876289     474264          0
1493876290     474176          0
1493876291     473716          0
1493876292     473696          0
1493876293     474196          0
1493876294     474164          0
1493876295     473980          0
1493876296     474484          0
1493876297     474408          0
1493876298     474340          0
1493876299     473928          0
1493876300     473928          0
1493876301     473676          0
1493876302     474176          0
1493876303     473944          0
1493876304     474028          0
1493876305     474196          0
1493876306     474092          0
1493876307     474356          0
1493876308     474092          0
1493876309     474296          0
1493876310     474572          0
1493876311     474324          0
1493876312     473920          0
1493876313     474436          0
1493876314     474420          0
1493876315     474608          0
1493876316     474620          0
1493876317     474400          0
1493876318     474388          0
1493876319     474200          0
1493876320     473832          0
1493876321     474324          0
1493876322     474040          0
1493876323     474424          0
1493876324     474500          0
1493876325     474184          0
1493876326     473816          0
1493876327     473504          0
1493876328     473828          0
1493876329     473952          0
1493876330     473776          0
1493876331     473852          0
1493876332     474228          0
1493876333     474276          0
1493876334     474688          0
1493876335     473984          0
1493876336     474116          0
1493876337     473956          0
1493876338     473756          0
1493876339     473568          0
1493876340     473332          0
1493876341     474028          0
1493876342     473992          0
1493876343     474060          0
1493876344     473856          0
1493876345     473960          0
1493876346     473908          0
1493876347     473736          0
1493876348     474224          0
1493876349     473800          0
1493876350     473804          0
1493876351     474276          0
1493876352     473836          0
1493876353     474076          0
1493876354     474092          0
1493876355     474372          0
1493876356     474200          0
1493876357     474428          0
1493876358     474444          0
1493876359     474352          0
1493876360     474156          0
1493876361     473732          0
1493876362     473748          0
1493876363     474260          0
1493876364     473964          0
1493876365     474072          0
1493876366     473760          0
1493876367     473872          0
1493876368     474368          0
1493876369     473884          0
1493876370     473832          0
1493876371     474260          0
1493876372     474276          0
1493876373     473688          0
1493876374     474044          0
1493876375     474028          0
1493876376     474064          0
1493876377     473956          0
1493876378     473720          0
1493876379     473800          0
1493876380     474220          0
1493876381     474188          0
1493876382     474604          0
1493876383     474540          0
1493876384     474696          0
1493876385     474416          0
1493876386     474784          0
1493876387     474552          0
1493876388     474080          0
1493876389     474108          0
1493876390     474352          0
1493876391     474072          0
1493876392     474180          0
1493876393     474368          0
1493876394     474244          0
1493876395     473920          0
1493876396     474184          0
1493876397     474228          0
1493876398     474180          0
1493876399     474344          0
1493876400     473964          0
1493876401     474180          0
1493876402     473876          0
1493876403     474376          0
1493876404     473648          0
1493876405     474024          0
1493876406     474364          0
1493876407     474260          0
1493876408     474300          0
1493876409     474332          0
1493876411     474444          0
1493876412     474456          0
1493876413     474176          0
1493876414     474144          0
1493876415     474504          0
1493876416     473980          0
1493876417     473904          0
1493876418     474304          0
1493876419     474496          0
1493876420     474396          0
1493876421     474000          0
1493876422     474448          0
1493876423     473888          0
1493876424     474136          0
1493876425     474240          0
1493876426     474172          0
1493876427     474580          0
1493876428     474564          0
1493876429     473848          0
1493876430     473936          0
1493876431     474188          0
1493876432     474332          0
1493876433     474516          0
1493876434     474200          0
1493876435     474128          0
1493876436     473896          0
1493876437     474552          0
1493876438     473744          0
1493876439     473892          0
1493876440     473956          0
1493876441     474148          0
1493876442     474020          0
1493876443     474000          0
1493876444     474228          0
1493876445     473956          0
1493876446     474244          0
1493876447     474168          0
1493876448     474080          0
1493876449     473700          0
1493876450     474120          0
1493876451     474400          0
1493876452     473560          0
1493876453     473644          0
1493876454     474084          0
1493876455     474224          0
1493876456     473992          0
1493876457     474220          0
1493876458     474172          0
1493876459     474260          0
1493876460     474256          0
1493876461     474160          0
1493876462     474472          0
1493876463     474084          0
1493876464     473600          0
1493876465     473900          0
1493876466     474300          0
1493876467     473956          0
1493876468     474500          0
1493876469     474480          0
1493876470     474300          0
1493876471     474180          0
1493876472     474308          0
1493876473     474648          0
1493876474     474172          0
1493876475     474168          0
1493876476     473900          0
1493876477     473756          0
1493876478     473876          0
1493876479     474016          0
1493876480     473560          0
1493876481     473824          0
1493876482     473884          0
1493876483     473804          0
1493876484     474080          0
1493876485     473848          0
1493876486     474064          0
1493876487     474168          0
1493876488     474084          0
1493876489     474184          0
1493876490     473972          0
1493876491     473480          0
1493876492     473760          0
1493876493     473976          0
1493876494     473680          0
1493876495     474380          0
1493876496     474256          0
1493876497     473948          0
1493876498     473868          0
1493876499     474376          0
1493876500     474260          0
1493876501     474368          0
1493876502     474032          0
1493876503     473488          0
1493876504     473564          0
1493876505     473672          0
1493876506     474044          0
1493876507     474164          0
1493876508     474040          0
1493876509     474036          0
1493876510     473864          0
1493876511     474240          0
1493876512     473596          0
1493876513     473576          0
1493876514     474088          0
1493876515     473420          0
1493876516     473048          0
1493876517     474028          0
1493876518     474492          0
1493876519     474272          0
1493876520     473860          0
1493876521     473312          0
1493876522     473684          0
1493876523     473464          0
1493876524     473780          0
1493876525     473844          0
1493876526     473684          0
1493876527     474020          0
1493876528     473716          0
1493876529     473812          0
1493876530     473704          0
1493876531     474168          0
1493876532     473452          0
1493876533     473584          0
1493876534     473636          0
1493876535     474304          0
1493876536     473956          0
1493876537     473960          0
1493876538     474156          0
1493876539     473752          0
1493876541     473836          0
1493876542     473656          0
1493876543     473668          0
1493876544     474092          0
1493876545     473952          0
1493876546     474184          0
1493876547     473896          0
1493876548     474196          0
1493876549     474196          0
1493876550     473432          0
1493876551     473620          0
1493876552     473884          0
1493876553     473828          0
1493876554     473876          0
1493876555     473980          0
1493876556     473648          0
1493876557     473692          0
1493876558     473688          0
1493876559     473268          0
1493876560     473720          0
1493876561     473996          0
1493876562     473732          0
1493876563     473608          0
1493876564     474112          0
1493876565     473340          0
1493876566     473796          0
1493876567     473344          0
1493876568     473996          0
1493876569     473660          0
1493876570     474036          0
1493876571     473544          0
1493876572     473452          0
1493876573     472944          0
1493876574     473624          0
1493876575     473780          0
1493876576     473612          0
1493876577     473804          0
1493876578     474184          0
1493876579     474344          0
1493876580     474276          0
1493876581     474276          0
1493876582     473676          0
1493876583     474420          0
1493876584     473724          0
1493876585     473872          0
1493876586     473888          0
1493876587     473936          0
1493876588     473716          0
1493876589     474308          0
1493876590     474164          0
1493876591     474424          0
1493876592     474148          0
1493876593     474132          0
1493876594     473960          0
1493876595     474056          0
1493876596     474416          0
1493876597     473640          0
1493876598     474128          0
1493876599     474556          0
1493876600     474168          0
1493876601     473796          0
1493876602     474668          0
1493876603     474068          0
1493876604     474328          0
1493876605     473992          0
1493876606     473964          0
1493876607     473964          0
1493876608     474212          0
1493876609     473876          0
1493876610     473680          0
1493876611     473892          0
1493876612     473520          0
1493876613     473628          0
1493876614     473908          0
1493876615     474200          0
1493876616     474060          0
1493876617     474196          0
1493876618     473688          0
1493876619     473828          0
1493876620     473928          0
1493876621     473724          0
1493876622     474040          0
1493876623     473816          0
1493876624     473772          0
1493876625     473928          0
1493876626     473948          0
1493876627     473852          0
1493876628     474460          0
1493876629     474268          0
1493876630     473848          0
1493876631     473832          0
1493876632     473772          0
1493876633     474032          0
1493876634     474024          0
1493876635     473776          0
1493876636     474124          0
1493876637     474520          0
1493876638     474128          0
1493876639     474212          0
1493876640     474488          0
1493876641     473988          0
1493876642     474208          0
1493876643     474808          0
1493876644     474060          0
1493876645     474236          0
1493876646     474252          0
1493876647     474612          0
1493876648     474596          0
1493876649     474376          0
1493876650     474336          0
1493876651     474324          0
1493876652     474164          0
1493876653     474180          0
1493876654     474032          0
1493876655     473996          0
1493876656     474220          0
1493876657     474220          0
1493876658     474284          0
1493876659     474356          0
1493876660     473580          0
1493876661     474348          0
1493876662     473904          0
1493876663     474240          0
1493876664     474284          0
1493876665     474256          0
1493876666     474556          0
1493876667     474328          0
1493876668     474020          0
1493876669     474208          0
1493876671     474136          0
1493876672     474064          0
1493876673     474360          0
1493876674     474100          0
1493876675     474132          0
1493876676     474412          0
1493876677     474056          0
1493876678     474268          0
1493876679     474048          0
1493876680     474432          0
1493876681     474168          0
1493876682     474536          0
1493876683     474032          0
1493876684     474468          0
1493876685     474404          0
1493876686     474100          0
1493876687     474152          0
1493876688     474456          0
1493876689     474072          0
1493876690     474028          0
1493876691     474432          0
1493876692     473744          0
1493876693     474268          0
1493876694     474412          0
1493876695     474100          0
1493876696     474396          0
1493876697     474084          0
1493876698     474420          0
1493876699     474000          0
1493876700     474440          0
1493876701     474416          0
1493876702     474020          0
1493876703     473956          0
1493876704     474284          0
1493876705     473772          0
1493876706     473828          0
1493876707     474212          0
1493876708     473740          0
1493876709     473912          0
1493876710     473948          0
1493876711     474292          0
1493876712     474100          0
1493876713     474080          0
1493876714     474064          0
1493876715     474128          0
1493876716     474184          0
1493876717     474040          0
1493876718     474012          0
1493876719     474224          0
1493876720     473944          0
1493876721     474040          0
1493876722     473888          0
1493876723     473788          0
1493876724     473948          0
1493876725     474512          0
1493876726     474432          0
1493876727     473608          0
1493876728     474060          0
1493876729     474308          0
1493876730     474216          0
1493876731     473928          0
1493876732     474044          0
1493876733     474308          0
1493876734     473952          0
1493876735     473996          0
1493876736     473624          0
1493876737     473112          0
1493876738     473932          0
1493876739     473716          0
1493876740     473548          0
1493876741     474324          0
1493876742     473984          0
1493876743     473456          0
1493876744     473896          0
1493876745     474004          0
1493876746     473704          0
1493876747     473976          0
1493876748     474092          0
1493876749     473992          0
1493876750     473684          0
1493876751     474400          0
1493876752     473920          0
1493876753     474124          0
1493876754     474072          0
1493876755     473696          0
1493876756     473760          0
1493876757     474200          0
1493876758     473684          0
1493876759     473660          0
1493876760     474124          0
1493876761     473800          0
1493876762     473752          0
1493876763     474268          0
1493876764     474268          0
1493876765     474096          0
1493876766     474360          0
1493876767     473988          0
1493876768     473864          0
1493876769     473980          0
1493876770     473808          0
1493876771     473992          0
1493876772     473700          0
1493876773     473608          0
1493876774     473884          0
1493876775     473620          0
1493876776     473440          0
1493876777     474012          0
1493876778     474016          0
1493876779     474304          0
1493876780     474124          0
1493876781     473892          0
1493876782     473592          0
1493876783     474204          0
1493876784     473956          0
1493876785     473912          0
1493876786     474724          0
1493876787     473884          0
1493876788     474148          0
1493876789     474268          0
1493876790     473656          0
1493876791     474092          0
1493876792     474168          0
1493876793     473716          0
1493876794     473812          0
1493876795     474040          0
1493876796     473756          0
1493876797     473776          0
1493876798     473620          0
1493876799     473604          0
1493876800     473352          0
1493876802     473592          0
1493876803     473808          0
1493876804     473912          0
1493876805     473744          0
1493876806     474224          0
1493876807     473648          0
1493876808     473988          0
1493876809     474040          0
1493876810     473880          0
1493876811     474248          0
1493876812     474140          0
1493876813     473980          0
1493876814     474028          0
1493876815     474324          0
1493876816     474368          0
1493876817     473856          0
1493876818     474192          0
1493876819     474344          0
1493876820     473976          0
1493876821     473856          0
1493876822     474184          0
1493876823     473960          0
1493876824     474076          0
1493876825     474416          0
1493876826     473740          0
1493876827     473304          0
1493876828     474320          0
1493876829     473484          0
1493876830     474200          0
1493876831     473880          0
1493876832     473788          0
1493876833     473804          0
1493876834     474472          0
1493876835     473912          0
1493876836     474080          0
1493876837     473644          0
1493876838     474220          0
1493876839     473752          0
1493876840     473724          0
1493876841     473680          0
1493876842     473832          0
1493876843     473520          0
1493876844     474180          0
1493876845     473820          0
1493876846     474288          0
1493876847     474248          0
1493876848     473520          0
1493876849     473968          0
1493876850     474068          0
1493876851     474204          0
1493876852     474080          0
1493876853     474452          0
1493876854     473924          0
1493876855     473776          0
1493876856     474036          0
1493876857     474588          0
1493876858     474108          0
1493876859     473824          0
1493876860     474072          0
1493876861     473760          0
1493876862     474052          0
1493876863     474316          0
1493876864     473820          0
1493876865     474284          0
1493876866     474416          0
1493876867     473176          0
1493876868     473764          0
1493876869     473884          0
1493876870     473668          0
1493876871     473508          0
1493876872     474324          0
1493876873     473756          0
1493876874     474096          0
1493876875     473828          0
1493876876     473992          0
1493876877     473508          0
1493876878     473744          0
1493876879     473248          0
1493876880     473992          0
1493876881     473984          0
1493876882     473852          0
1493876883     473992          0
1493876884     474220          0
1493876885     474076          0
1493876886     474036          0
1493876887     474008          0
1493876888     473652          0
1493876889     473892          0
1493876890     474232          0
1493876891     474000          0
1493876892     474076          0
1493876893     474388          0
1493876894     474388          0
1493876895     474124          0
1493876896     473884          0
1493876897     473720          0
1493876898     473700          0
1493876899     473888          0
1493876900     474120          0
1493876901     474368          0
1493876902     474168          0
1493876903     474276          0
1493876904     473948          0
1493876905     473968          0
1493876906     474320          0
1493876907     474664          0
1493876908     473932          0
1493876909     473904          0
1493876910     474476          0
1493876911     474060          0
1493876912     473840          0
1493876913     474652          0
1493876914     474108          0
1493876915     474136          0
1493876916     474216          0
1493876917     473736          0
1493876918     473808          0
1493876919     474180          0
1493876920     473980          0
1493876921     473912          0
1493876922     474044          0
1493876923     474120          0
1493876924     474244          0
1493876925     474400          0
1493876926     474148          0
1493876927     474308          0
1493876928     474296          0
1493876929     474436          0
1493876930     474204          0
1493876931     474592          0
1493876933     473884          0
1493876934     474112          0
1493876935     474208          0
1493876936     473892          0
1493876937     473788          0
1493876938     473532          0
1493876939     473576          0
1493876940     474176          0
1493876941     474204          0
1493876942     474276          0
1493876943     474128          0
1493876944     474236          0
1493876945     474264          0
1493876946     474172          0
1493876947     474168          0
1493876948     474276          0
1493876949     474212          0
1493876950     474180          0
1493876951     474248          0
1493876952     473920          0
1493876953     473796          0
1493876954     473584          0
1493876955     473928          0
1493876956     474316          0
1493876957     473792          0
1493876958     474040          0
1493876959     473748          0
1493876960     473920          0
1493876961     474492          0
1493876962     474488          0
1493876963     473676          0
1493876964     474132          0
1493876965     474076          0
1493876966     473980          0
1493876967     473652          0
1493876968     473676          0
1493876969     473560          0
1493876970     473800          0
1493876971     473968          0
1493876972     474136          0
1493876973     474248          0
1493876974     474184          0
1493876975     474632          0
1493876976     474088          0
1493876977     473988          0
1493876978     474084          0
1493876979     474172          0
1493876980     473872          0
1493876981     474056          0
1493876982     474288          0
1493876983     473684          0
1493876984     474016          0
1493876985     474484          0
1493876986     473800          0
1493876987     473952          0
1493876988     474032          0
1493876989     474284          0
1493876990     474044          0
1493876991     473744          0
1493876992     474100          0
1493876993     474304          0
1493876994     474040          0
1493876995     474116          0
1493876996     474248          0
1493876997     474276          0
1493876998     474464          0
1493876999     474184          0
1493877000     474160          0
1493877001     474808          0
1493877002     474012          0
1493877003     473672          0
1493877004     474384          0
1493877005     474336          0
1493877006     474496          0
1493877007     474432          0
1493877008     474428          0
1493877009     474648          0
1493877010     474676          0
1493877011     474292          0
1493877012     474540          0
1493877013     474044          0
1493877014     474120          0
1493877015     474696          0
1493877016     474308          0
1493877017     474120          0
1493877018     474616          0
1493877019     473992          0
1493877020     474380          0
1493877021     474324          0
1493877022     473696          0
1493877023     474096          0
1493877024     474508          0
1493877025     473624          0
1493877026     474256          0
1493877027     474300          0
1493877028     473928          0
1493877029     474216          0
1493877030     474928          0
1493877031     473936          0
1493877032     473900          0
1493877033     474272          0
1493877034     474444          0
1493877035     474332          0
1493877036     474360          0
1493877037     474672          0
1493877038     474680          0
1493877039     474472          0
1493877040     474252          0
1493877041     474608          0
1493877042     474252          0
1493877043     474148          0
1493877044     474772          0
1493877045     474428          0
1493877046     474116          0
1493877047     473956          0
1493877048     474036          0
1493877049     473860          0
1493877050     474536          0
1493877051     474164          0
1493877052     474260          0
1493877053     474020          0
1493877054     473732          0
1493877055     474104          0
1493877056     474072          0
1493877057     474284          0
1493877058     473412          0
1493877059     474096          0
1493877060     474140          0
1493877061     473908          0
1493877062     474292          0
1493877064     474092          0
1493877065     473904          0
1493877066     474240          0
1493877067     474436          0
1493877068     474604          0
1493877069     474700          0
1493877070     474160          0
1493877071     474004          0
1493877072     474144          0
1493877073     473740          0
1493877074     474000          0
1493877075     474096          0
1493877076     474136          0
1493877077     474212          0
1493877078     474312          0
1493877079     473940          0
1493877080     474216          0
1493877081     474264          0
1493877082     474324          0
1493877083     474460          0
1493877084     474136          0
1493877085     473748          0
1493877086     473872          0
1493877087     474084          0
1493877088     473780          0
1493877089     474120          0
1493877090     474076          0
1493877091     473800          0
1493877092     474328          0
1493877093     474216          0
1493877094     474516          0
1493877095     474168          0
1493877096     474268          0
1493877097     474292          0
1493877098     474412          0
1493877099     474028          0
1493877100     473744          0
1493877101     474204          0
1493877102     474468          0
1493877103     474472          0
1493877104     474480          0
1493877105     474716          0
1493877106     474396          0
1493877107     474296          0
1493877108     474448          0
1493877109     474676          0
1493877110     474396          0
1493877111     474396          0
1493877112     474764          0
1493877113     474676          0
1493877114     474820          0
1493877115     474616          0
1493877116     474648          0
1493877117     474428          0
1493877118     474320          0
1493877119     474316          0
1493877120     473952          0
1493877121     474308          0
1493877122     474744          0
1493877123     473984          0
1493877124     474232          0
1493877125     473968          0
1493877126     474048          0
1493877127     474396          0
1493877128     474536          0
1493877129     473732          0
1493877130     474068          0
1493877131     474700          0
1493877132     473940          0
1493877133     474192          0
1493877134     474528          0
1493877135     473800          0
1493877136     474156          0
1493877137     474352          0
1493877138     473516          0
1493877139     473904          0
1493877140     474728          0
1493877141     474356          0
1493877142     474140          0
1493877143     474476          0
1493877144     474492          0
1493877145     474196          0
1493877146     474028          0
1493877147     474256          0
1493877148     474440          0
1493877149     474452          0
1493877150     474556          0
1493877151     474728          0
1493877152     474064          0
1493877153     474048          0
1493877154     474204          0
1493877155     473756          0
1493877156     474372          0
1493877157     474476          0
1493877158     473748          0
1493877159     474336          0
1493877160     474772          0
1493877161     474132          0
1493877162     474400          0
1493877163     474880          0
1493877164     474164          0
1493877165     474108          0
1493877166     474500          0
1493877167     474436          0
1493877168     474404          0
1493877169     474676          0
1493877170     474516          0
1493877171     474948          0
1493877172     474360          0
1493877173     474272          0
1493877174     474712          0
1493877175     474168          0
1493877176     474048          0
1493877177     474280          0
1493877178     473992          0
1493877179     474272          0
1493877180     473944          0
1493877181     473992          0
1493877182     474312          0
1493877183     474084          0
1493877184     474412          0
1493877185     474616          0
1493877186     474744          0
1493877187     474492          0
1493877188     474292          0
1493877189     474336          0
1493877190     474336          0
1493877191     474136          0
1493877192     474228          0
1493877193     474288          0
1493877195     473876          0
1493877196     473908          0
1493877197     474524          0
1493877198     474188          0
1493877199     474072          0
1493877200     473892          0
1493877201     473924          0
1493877202     474276          0
1493877203     474784          0
1493877204     474800          0
1493877205     474172          0
1493877206     473984          0
1493877207     474372          0
1493877208     474628          0
1493877209     474608          0
1493877210     474704          0
1493877211     474456          0
1493877212     474576          0
1493877213     474432          0
1493877214     474328          0
1493877215     474328          0
1493877216     474424          0
1493877217     474516          0
1493877218     474108          0
1493877219     474060          0
1493877220     474140          0
1493877221     473868          0
1493877222     474224          0
1493877223     473896          0
1493877224     473816          0
1493877225     474080          0
1493877226     473988          0
1493877227     473688          0
1493877228     474512          0
1493877229     474336          0
1493877230     474088          0
1493877231     474244          0
1493877232     474132          0
1493877233     474168          0
1493877234     474064          0
1493877235     473860          0
1493877236     473656          0
1493877237     473788          0
1493877238     473900          0
1493877239     474484          0
1493877240     474236          0
1493877241     474360          0
1493877242     474380          0
1493877243     474080          0
1493877244     474432          0
1493877245     474668          0
1493877246     474456          0
1493877247     474632          0
1493877248     474536          0
1493877249     474300          0
1493877250     474172          0
1493877251     474136          0
1493877252     474136          0
1493877253     474152          0
1493877254     474224          0
1493877255     474268          0
1493877256     474372          0
1493877257     474804          0
1493877258     474756          0
1493877259     474492          0
1493877260     474864          0
1493877261     474008          0
1493877262     473944          0
1493877263     473940          0
1493877264     474172          0
1493877265     474156          0
1493877266     474252          0
1493877267     474580          0
1493877268     474456          0
1493877269     474184          0
1493877270     474244          0
1493877271     473952          0
1493877272     474604          0
1493877273     473984          0
1493877274     473968          0
1493877275     474416          0
1493877276     474340          0
1493877277     474124          0
1493877278     474604          0
1493877279     474608          0
1493877280     474168          0
1493877281     474380          0
1493877282     474804          0
1493877283     474564          0
1493877284     474640          0
1493877285     474844          0
1493877286     474596          0
1493877287     474748          0
1493877288     474936          0
1493877289     474796          0
1493877290     474892          0
1493877291     474628          0
1493877292     474364          0
1493877293     474292          0
1493877294     474656          0
1493877295     474812          0
1493877296     474516          0
1493877297     474940          0
1493877298     474644          0
1493877299     474760          0
1493877300     474364          0
1493877301     474764          0
1493877302     474484          0
1493877303     474904          0
1493877304     474604          0
1493877305     474600          0
1493877306     474816          0
1493877307     474332          0
1493877308     474596          0
1493877309     474720          0
1493877310     474436          0
1493877311     474376          0
1493877312     474292          0
1493877313     474496          0
1493877314     474524          0
1493877315     474476          0
1493877316     474120          0
1493877317     474412          0
1493877318     474488          0
1493877319     474264          0
1493877320     474244          0
1493877321     474716          0
1493877322     474588          0
1493877323     474848          0
1493877325     474544          0
1493877326     474928          0
1493877327     474940          0
1493877328     474240          0
1493877329     474516          0
1493877330     474504          0
1493877331     474304          0
1493877332     474364          0
1493877333     474568          0
1493877334     474744          0
1493877335     474856          0
1493877336     474332          0
1493877337     474200          0
1493877338     474204          0
1493877339     474760          0
1493877340     474404          0
1493877341     474124          0
1493877342     474788          0
1493877343     474420          0
1493877344     474376          0
1493877345     474812          0
1493877346     474516          0
1493877347     474652          0
1493877348     474284          0
1493877349     475344          0
1493877350     475408          0
1493877351     475428          0
1493877352     475352          0
1493877353     475428          0
1493877354     475432          0
1493877355     475556          0
