      time     memory       swap
1493876216     512152       3648
1493876217     512524       3648
1493876218     511980       3648
1493876219     512296       3648
1493876220     512048       3648
1493876221     512548       3648
1493876222     511924       3648
1493876223     512128       3648
1493876224     512088       3648
1493876225     511864       3648
1493876226     511608       3648
1493876227     511572       3648
1493876228     511572       3648
1493876229     511868       3648
1493876230     511616       3648
1493876231     511960       3648
1493876232     511912       3648
1493876233     512032       3648
1493876234     512268       3648
1493876235     512100       3648
1493876236     511916       3648
1493876237     512268       3648
1493876238     511928       3648
1493876239     511364       3648
1493876240     511472       3648
1493876241     512132       3648
1493876242     511748       3648
1493876243     511936       3648
1493876244     512276       3648
1493876245     512400       3648
1493876246     512296       3648
1493876247     512668       3648
1493876248     511996       3648
1493876249     512012       3648
1493876250     512368       3648
1493876251     511784       3648
1493876252     511904       3648
1493876253     511888       3648
1493876254     511672       3648
1493876255     512128       3648
1493876256     512532       3648
1493876257     512260       3648
1493876258     512256       3648
1493876259     512312       3648
1493876260     512132       3648
1493876261     512176       3648
1493876262     512648       3648
1493876263     512368       3648
1493876264     512368       3648
1493876265     512220       3648
1493876266     511700       3648
1493876267     512204       3648
1493876268     512204       3648
1493876269     512184       3648
1493876270     511820       3648
1493876271     511820       3648
1493876272     511912       3648
1493876273     511928       3648
1493876274     511936       3648
1493876275     512288       3648
1493876276     512176       3648
1493876277     512300       3648
1493876278     511936       3648
1493876280     511904       3648
1493876281     511408       3648
1493876282     512116       3648
1493876283     511828       3648
1493876284     511868       3648
1493876285     512052       3648
1493876286     511960       3648
1493876287     512324       3648
1493876288     512484       3648
1493876289     512004       3648
1493876290     512412       3648
1493876291     512380       3648
1493876292     512156       3648
1493876293     512056       3648
1493876294     511940       3648
1493876295     513064       3648
1493876296     512700       3648
1493876297     512164       3648
1493876298     512856       3648
1493876299     512076       3648
1493876300     513212       3648
1493876301     512652       3648
1493876302     513040       3648
1493876303     512852       3648
1493876304     514744       3648
1493876305     514740       3648
1493876306     513824       3648
1493876307     514216       3648
1493876308     513924       3648
1493876309     514088       3648
1493876310     515040       3648
1493876311     514444       3648
1493876312     513804       3648
1493876313     514556       3648
1493876314     513800       3648
1493876315     513904       3648
1493876316     514600       3648
1493876317     514104       3648
1493876318     514388       3648
1493876319     514776       3648
1493876320     514808       3648
1493876321     514696       3648
1493876322     514688       3648
1493876323     514376       3648
1493876324     514016       3648
1493876325     514320       3648
1493876326     514576       3648
1493876327     514820       3648
1493876328     514592       3648
1493876329     514820       3648
1493876330     514976       3648
1493876331     514928       3648
1493876332     514968       3648
1493876333     514728       3648
1493876334     514284       3648
1493876335     513900       3648
1493876336     514164       3648
1493876337     514492       3648
1493876338     513840       3648
1493876339     514008       3648
1493876340     514568       3648
1493876341     514420       3648
1493876342     514096       3648
1493876343     514756       3648
1493876344     514816       3648
1493876345     514832       3648
1493876346     514708       3648
1493876347     514384       3648
1493876348     514616       3648
1493876349     514844       3648
1493876350     515464       3648
1493876351     515392       3648
1493876352     514888       3648
1493876353     514780       3648
1493876354     514480       3648
1493876355     514340       3648
1493876356     514340       3648
1493876357     514092       3648
1493876358     514556       3648
1493876359     514108       3648
1493876360     514580       3648
1493876361     514132       3648
1493876362     514276       3648
1493876363     514208       3648
1493876364     514348       3648
1493876365     514092       3648
1493876366     514336       3648
1493876367     513996       3648
1493876368     514396       3648
1493876369     514240       3648
1493876370     514320       3648
1493876371     514204       3648
1493876372     514212       3648
1493876373     514448       3648
1493876374     514464       3648
1493876375     514052       3648
1493876376     514264       3648
1493876377     514880       3648
1493876378     514248       3648
1493876379     514096       3648
1493876380     513848       3648
1493876381     513848       3648
1493876382     513940       3648
1493876383     514144       3648
1493876384     514248       3648
1493876385     513968       3648
1493876386     513764       3648
1493876387     513756       3648
1493876388     513968       3648
1493876389     514348       3648
1493876390     514152       3648
1493876391     514368       3648
1493876392     514508       3648
1493876394     514160       3648
1493876395     513572       3648
1493876396     513604       3648
1493876397     513556       3648
1493876398     513964       3648
1493876399     513764       3648
1493876400     513904       3648
1493876401     513792       3648
1493876402     513692       3648
1493876403     513392       3648
1493876404     514096       3648
1493876405     514280       3648
1493876406     514052       3648
1493876407     514100       3648
1493876408     514164       3648
1493876409     514320       3648
1493876410     513908       3648
1493876411     513716       3648
1493876412     513872       3648
1493876413     513852       3648
1493876414     513720       3648
1493876415     514032       3648
1493876416     514016       3648
1493876417     513940       3648
1493876418     513928       3648
1493876419     514220       3648
1493876420     514008       3648
1493876421     514144       3648
1493876422     514216       3648
1493876423     514492       3648
1493876424     514684       3648
1493876425     514864       3648
1493876426     514784       3648
1493876427     514480       3648
1493876428     514448       3648
1493876429     514924       3648
1493876430     514200       3648
1493876431     514288       3648
1493876432     514612       3648
1493876433     514932       3648
1493876434     514516       3648
1493876435     514628       3648
1493876436     514784       3648
1493876437     514624       3648
1493876438     514696       3648
1493876439     514192       3648
1493876440     514872       3648
1493876441     515532       3648
1493876442     514392       3648
1493876443     514680       3648
1493876444     514584       3648
1493876445     514644       3648
1493876446     514348       3648
1493876447     514480       3648
1493876448     513788       3648
1493876449     514160       3648
1493876450     514284       3648
1493876451     514152       3648
1493876452     513648       3648
1493876453     513956       3648
1493876454     514116       3648
1493876455     514320       3648
1493876456     514684       3648
1493876457     513892       3648
1493876458     513972       3648
1493876459     513748       3648
1493876460     514396       3648
1493876461     513924       3648
1493876462     513844       3648
1493876463     514000       3648
1493876464     513888       3648
1493876465     513992       3648
1493876466     513480       3648
1493876467     513688       3648
1493876468     514076       3648
1493876469     513612       3648
1493876470     513860       3648
1493876471     514216       3648
1493876472     513844       3648
1493876473     513960       3648
1493876474     514396       3648
1493876475     513888       3648
1493876476     513812       3648
1493876477     513708       3648
1493876478     513676       3648
1493876479     513940       3648
1493876480     513928       3648
1493876481     514344       3648
1493876482     513896       3648
1493876483     514664       3648
1493876484     514904       3648
1493876485     514712       3648
1493876486     514544       3648
1493876487     514172       3648
1493876488     513984       3648
1493876489     513776       3648
1493876490     513984       3648
1493876491     513616       3648
1493876492     513616       3648
1493876493     513988       3648
1493876494     513784       3648
1493876495     513500       3648
1493876496     513776       3648
1493876497     513636       3648
1493876498     514004       3648
1493876499     514116       3648
1493876500     514256       3648
1493876501     514412       3648
1493876502     513868       3648
1493876503     513852       3648
1493876504     513596       3648
1493876505     513652       3648
1493876506     514032       3648
1493876507     513656       3648
1493876508     513732       3648
1493876509     514140       3648
1493876510     513800       3648
1493876511     514096       3648
1493876512     514104       3648
1493876513     513592       3648
1493876514     513828       3648
1493876515     513904       3648
1493876516     513492       3648
1493876517     513772       3648
1493876518     514244       3648
1493876520     513820       3648
1493876521     513836       3648
1493876522     514396       3648
1493876523     513868       3648
1493876524     513652       3648
1493876525     514320       3648
1493876526     514116       3648
1493876527     513936       3648
1493876528     513960       3648
1493876529     514736       3648
1493876530     514612       3648
1493876531     514052       3648
1493876532     514392       3648
1493876533     514748       3648
1493876534     513816       3648
1493876535     513980       3648
1493876536     514452       3648
1493876537     514608       3648
1493876538     514500       3648
1493876539     513664       3648
1493876540     513700       3648
1493876541     513412       3648
1493876542     514456       3648
1493876543     513952       3648
1493876544     514316       3648
1493876545     514444       3648
1493876546     514348       3648
1493876547     514232       3648
1493876548     514160       3648
1493876549     514580       3648
1493876550     514716       3648
1493876551     513800       3648
1493876552     513828       3648
1493876553     513936       3648
1493876554     513932       3648
1493876555     514156       3648
1493876556     514280       3648
1493876557     514496       3648
1493876558     513780       3648
1493876559     514228       3648
1493876560     514644       3648
1493876561     513968       3648
1493876562     514076       3648
1493876563     514260       3648
1493876564     514476       3648
1493876565     514308       3648
1493876566     514312       3648
1493876567     513860       3648
1493876568     513832       3648
1493876569     513756       3648
1493876570     513664       3648
1493876571     513940       3648
1493876572     513956       3648
1493876573     514060       3648
1493876574     514320       3648
1493876575     514092       3648
1493876576     513836       3648
1493876577     513620       3648
1493876578     513868       3648
1493876579     514160       3648
1493876580     513676       3648
1493876581     514428       3648
1493876582     514316       3648
1493876583     513996       3648
1493876584     514416       3648
1493876585     514324       3648
1493876586     513736       3648
1493876587     513816       3648
1493876588     514052       3648
1493876589     514652       3648
1493876590     514748       3648
1493876591     514680       3648
1493876592     514680       3648
1493876593     513856       3648
1493876594     514416       3648
1493876595     514264       3648
1493876596     514368       3648
1493876597     514472       3648
1493876598     514468       3648
1493876599     513772       3648
1493876600     514412       3648
1493876601     514392       3648
1493876602     514024       3648
1493876603     514068       3648
1493876604     514516       3648
1493876605     514988       3648
1493876606     514620       3648
1493876607     514192       3648
1493876608     514732       3648
1493876609     514484       3648
1493876610     514116       3648
1493876611     513892       3648
1493876612     514628       3648
1493876613     514552       3648
1493876614     514380       3648
1493876615     514332       3648
1493876616     514024       3648
1493876617     514016       3648
1493876618     514024       3648
1493876619     514016       3648
1493876620     514000       3648
1493876621     513916       3648
1493876622     513608       3648
1493876623     514136       3648
1493876624     513496       3648
1493876625     513832       3648
1493876626     514080       3648
1493876627     513984       3648
1493876628     513896       3648
1493876629     513972       3648
1493876630     513960       3648
1493876631     513828       3648
1493876632     513512       3648
1493876633     513536       3648
1493876634     513276       3648
1493876636     513876       3648
1493876637     513988       3648
1493876638     514444       3648
1493876639     514264       3648
1493876640     514140       3648
1493876641     513864       3648
1493876642     515268       3648
1493876643     514724       3648
1493876644     514976       3648
1493876645     514616       3648
1493876646     515156       3648
1493876647     514732       3648
1493876648     514316       3648
1493876649     514908       3648
1493876650     515000       3648
1493876651     514736       3648
1493876652     513708       3648
1493876653     513872       3648
1493876654     513472       3648
1493876655     513632       3648
1493876656     513864       3648
1493876657     513432       3648
1493876658     513700       3648
1493876659     513580       3648
1493876660     513704       3648
1493876661     513900       3648
1493876662     513744       3648
1493876663     514476       3648
1493876664     514408       3648
1493876665     513956       3648
1493876666     514560       3648
1493876667     514580       3648
1493876668     514184       3648
1493876669     514260       3648
1493876670     514160       3648
1493876671     514016       3648
1493876672     513728       3648
1493876673     513552       3648
1493876674     513500       3648
1493876675     513740       3648
1493876676     514056       3648
1493876677     513332       3648
1493876678     513892       3648
1493876679     514532       3648
1493876680     514036       3648
1493876681     513944       3648
1493876682     514324       3648
1493876683     514068       3648
1493876684     513840       3648
1493876685     513560       3648
1493876686     513740       3648
1493876687     513956       3648
1493876688     513612       3648
1493876689     514584       3648
1493876690     514796       3648
1493876691     514228       3648
1493876692     514164       3648
1493876693     513404       3648
1493876694     513436       3648
1493876695     514228       3648
1493876696     513748       3648
1493876697     514112       3648
